Date,Symbol,Ticker,Open,High,Low,Close,Adj Close,Volume,Source,Source URL,Fetch Timestamp
2026-04-27,INFY,INFY.NS,1154.5999755859375,1179.9000244140625,1154.5,1170.300048828125,1145.5118408203125,19579883,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-28,INFY,INFY.NS,1162.699951171875,1169.4000244140625,1149.800048828125,1152.0999755859375,1127.697265625,12720276,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-29,INFY,INFY.NS,1158.5,1178.199951171875,1156.800048828125,1167.5,1142.7711181640625,8303109,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-04-30,INFY,INFY.NS,1167.5,1189.800048828125,1159.5999755859375,1181.800048828125,1156.768310546875,12205669,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-01,INFY,INFY.NS,1181.800048828125,1181.800048828125,1181.800048828125,1181.800048828125,1156.768310546875,0,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-04,INFY,INFY.NS,1195.0,1195.0,1165.199951171875,1168.4000244140625,1143.652099609375,7735811,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-05,INFY,INFY.NS,1169.5,1185.199951171875,1160.0999755859375,1178.0999755859375,1153.1466064453125,8164108,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-06,INFY,INFY.NS,1187.0,1191.5,1164.0999755859375,1167.199951171875,1142.4774169921875,9856963,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-07,INFY,INFY.NS,1173.0,1175.4000244140625,1159.199951171875,1162.699951171875,1138.07275390625,12013987,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-08,INFY,INFY.NS,1161.0,1183.5,1158.800048828125,1179.199951171875,1154.2232666015625,7582770,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-11,INFY,INFY.NS,1176.0,1187.0,1172.0999755859375,1177.0,1152.0699462890625,7336288,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-12,INFY,INFY.NS,1162.0,1162.0,1123.0,1140.300048828125,1116.1473388671875,16891948,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-13,INFY,INFY.NS,1136.5999755859375,1142.5999755859375,1121.0,1123.0999755859375,1099.3115234375,6664111,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-14,INFY,INFY.NS,1119.800048828125,1121.9000244140625,1089.0,1095.0,1071.8067626953125,16914842,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-15,INFY,INFY.NS,1102.0,1133.199951171875,1101.5999755859375,1119.0,1095.2984619140625,17482450,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-18,INFY,INFY.NS,1119.0,1146.0999755859375,1118.0,1142.5,1118.3006591796875,12096377,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-19,INFY,INFY.NS,1162.0,1198.4000244140625,1162.0,1196.9000244140625,1171.5484619140625,32175705,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-20,INFY,INFY.NS,1187.0,1206.9000244140625,1184.9000244140625,1193.699951171875,1168.4161376953125,15121010,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-21,INFY,INFY.NS,1196.0999755859375,1201.800048828125,1177.0,1181.199951171875,1156.180908203125,10021033,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-22,INFY,INFY.NS,1182.5,1191.800048828125,1172.5,1174.5,1149.622802734375,8803066,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-25,INFY,INFY.NS,1183.0,1185.0,1166.0999755859375,1168.5,1143.75,5856136,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-26,INFY,INFY.NS,1166.300048828125,1180.699951171875,1162.9000244140625,1167.699951171875,1142.966796875,8005767,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-27,INFY,INFY.NS,1161.0,1167.300048828125,1155.0,1159.9000244140625,1135.3321533203125,6371871,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-28,INFY,INFY.NS,1159.9000244140625,1159.9000244140625,1159.9000244140625,1159.9000244140625,1135.3321533203125,0,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-05-29,INFY,INFY.NS,1182.0,1210.0,1153.5999755859375,1160.9000244140625,1136.3109130859375,69085430,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
